DateTime,AddedIPs,RemovedIPs
1546854723,19,8
1546855324,13,5
1546855923,9,10
1546856523,8,9
1546857722,14,13
1546858923,7,0
1546859524,10,11
1546860124,14,5
1546860724,9,0
1546861323,7,16
1546862523,7,9
1546863123,10,0
1546863723,5,4
1546864924,13,11
1546865523,6,16
1546866123,25,6
1546866723,10,14
1546867323,7,9
1546868523,15,5
1546869723,20,22
1546870923,11,8
1546871523,15,5
1546872124,14,7
1546873323,6,17
1546874523,13,8
1546875722,17,17
1546876322,20,0
1546876924,16,69
1546878123,15,7
1546879322,7,0
1546880524,7,16
1546881723,7,11
1546882323,9,0
1546882922,15,7
1546884124,16,20
1546884724,9,0
1546885323,12,6
1546885923,5,0
1546886523,11,0
1546887723,11,11
1546888923,8,7
1546890123,11,36
1546890723,14,4
1546891323,12,5
1546892523,11,13
1546893123,21,9
1546893724,45,5
1546894924,5,14
1546895525,57,24
1546896122,20,6
1546897322,24,5
1546898525,5,10
1546899124,9,10
1546899723,5,0
1546900923,10,4
1546901523,13,0
1546902124,6,4
1546903324,7,29
1546903923,10,0
1546904523,10,11
1546905123,5,0
1546905725,2,0
1546906923,10,20
1546908123,5,18
1546909324,12,6
1546910524,4,20
1546911123,6,11
1546911722,9,67
1546912322,2,16
1546912923,6,8
1546913524,53,0
1546914123,12,0
1546915323,5,26
1546916524,9,11
1546917723,15,9
1546918923,11,3
1546920123,13,9
1546920723,14,14
1546921323,8,0
1546922522,23,21
1546923123,4,8
1546923723,6,5
1546924923,16,6
1546925523,22,11
1546926123,11,3
1546927323,19,0
1546927923,10,6
1546928524,8,61
1546929123,9,16
1546929723,11,11
1546930923,7,22
1546932123,12,7
1546932723,8,3
1546933322,14,6
1546934524,56,9
1546935123,17,13
1546935723,12,0
1546936323,15,6
1546936922,11,0
1546937524,24,1
1546938123,14,9
1546938723,5,9
1546939324,8,0
1546939923,20,7
1546940523,10,18
1546941723,11,5
1546942923,4,8
1546944124,8,6
1546945323,16,14
1546945923,11,14
1546946523,11,0
